C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_283.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_283.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_283.jpg,-0.6015037,1,0,13.87141
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_353.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_353.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_353.jpg,0,1,0,14.64787
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_420.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_420.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_420.jpg,0,1,0,15.23222
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_493.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_493.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_493.jpg,0.01503759,1,0,16.10053
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_561.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_561.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_561.jpg,0.02255639,1,0,16.61794
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_628.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_628.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_628.jpg,0,1,0,17.43632
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_695.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_695.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_695.jpg,0,1,0,18.22324
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_765.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_765.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_765.jpg,0,1,0,18.68685
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_834.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_834.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_834.jpg,0,1,0,19.51831
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_903.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_903.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_903.jpg,0,1,0,20.24419
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_08_973.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_08_973.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_08_973.jpg,-0.07518797,1,0,21.03608
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_042.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_042.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_042.jpg,-0.3834586,1,0,21.51709
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_113.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_113.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_113.jpg,-0.6842105,1,0,22.08442
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_183.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_183.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_183.jpg,-0.6917293,1,0,22.52732
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_250.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_250.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_250.jpg,0,1,0,23.23969
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_324.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_324.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_324.jpg,0,1,0,23.81135
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_394.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_394.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_394.jpg,0,0.9055892,0,24.56428
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_466.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_466.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_466.jpg,0,0.665114,0,25.1235
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_534.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_534.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_534.jpg,0,0.4811154,0,25.39009
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_606.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_606.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_606.jpg,0,0.2435253,0,25.5364
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_677.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_677.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_677.jpg,0,0.0541206,0,25.50265
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_749.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_749.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_749.jpg,0,0,0,25.30214
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_820.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_820.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_820.jpg,0,0,0,25.14905
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_890.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_890.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_890.jpg,0,0,0,24.9469
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_09_960.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_09_960.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_09_960.jpg,0,0,0,24.79634
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_028.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_028.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_028.jpg,-0.01503759,0,0,24.59688
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_097.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_097.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_097.jpg,-0.08270676,0.1132662,0,24.463
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_167.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_167.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_167.jpg,-0.2255639,0.3470128,0,24.46981
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_236.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_236.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_236.jpg,-0.3082707,0.5346016,0,24.59286
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_305.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_305.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_305.jpg,0,0.3061,0,24.78375
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_373.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_373.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_373.jpg,0,0.1213705,0,24.79394
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_442.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_442.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_442.jpg,0,0,0,24.66921
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_512.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_512.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_512.jpg,0,0,0,24.47198
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_586.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_586.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_586.jpg,0,0,0,24.27545
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_656.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_656.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_656.jpg,0,0,0,24.12907
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_730.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_730.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_730.jpg,0,0.0265881,0,23.93505
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_802.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_802.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_802.jpg,0,0.1965798,0,23.86875
C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\center_2022_07_06_19_23_10_874.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\left_2022_07_06_19_23_10_874.jpg,C:\Users\gabri\Documents\Facu\I.A AVAÇADO\IA Avançada\SELF DRIVE CAR - ALUNOS\IMG\right_2022_07_06_19_23_10_874.jpg,0,0.4360356,0,23.98831
